UTILITY CHARACTERISTICS,,,,,,TOTAL,,
,,,,,,Revenue,Sales,Customers
Year,Month,Utility Number,Utility Name,State,Data Status,Thousands Dollars,Megawatthours,Count
2013,12,2548,City of Burlington Electric - (VT),VT,Final,4233,28905,20354
2013,1,3046,Duke Energy Progress - (NC),NC,Final,282429,3256061,1295431
2013,1,3046,Duke Energy Progress - (NC),SC,Final,44222,612427,166379
2013,2,3046,Duke Energy Progress - (NC),NC,Final,257400,2859217,1297085
2013,2,3046,Duke Energy Progress - (NC),SC,Final,38922,457587,166772
2013,3,3046,Duke Energy Progress - (NC),NC,Final,274941,3225488,1299236
2013,3,3046,Duke Energy Progress - (NC),SC,Final,43026,539015,167046
2013,4,3046,Duke Energy Progress - (NC),NC,Final,236682,2661582,1299820
2013,4,3046,Duke Energy Progress - (NC),SC,Final,36778,469173,166967
2013,5,3046,Duke Energy Progress - (NC),NC,Final,236585,2846226,1301274
2013,5,3046,Duke Energy Progress - (NC),SC,Final,36114,468985,166985
2013,6,3046,Duke Energy Progress - (NC),NC,Final,286095,3210110,1302577
2013,6,3046,Duke Energy Progress - (NC),SC,Final,39904,477196,166958
2013,7,3046,Duke Energy Progress - (NC),NC,Final,338835,3604864,1303626
2013,7,3046,Duke Energy Progress - (NC),SC,Final,52363,682036,167001
2013,8,3046,Duke Energy Progress - (NC),NC,Final,329715,3291894,1305293
2013,8,3046,Duke Energy Progress - (NC),SC,Final,49236,536961,167045
2013,9,3046,Duke Energy Progress - (NC),NC,Final,291436,3158949,1305832
2013,9,3046,Duke Energy Progress - (NC),SC,Final,43726,526377,166991
2013,10,3046,Duke Energy Progress - (NC),NC,Final,251260,2698315,1306892
2013,10,3046,Duke Energy Progress - (NC),SC,Final,39676,486274,166969
2013,11,3046,Duke Energy Progress - (NC),NC,Final,244890,2844095,1309525
2013,11,3046,Duke Energy Progress - (NC),SC,Final,38855,510482,167203
2013,12,3046,Duke Energy Progress - (NC),NC,Final,292731,3229769,1310412
2013,12,3046,Duke Energy Progress - (NC),SC,Final,42930,467497,167146
2013,1,3093,Carroll Electric Coop Corp - (AR),AR,Final,12486,159989,77728
2013,1,3093,Carroll Electric Coop Corp - (AR),MO,Final,1220,14290,11420
2013,2,3093,Carroll Electric Coop Corp - (AR),AR,Final,11996,141135,77845
2013,2,3093,Carroll Electric Coop Corp - (AR),MO,Final,1197,12642,11427
2013,3,3093,Carroll Electric Coop Corp - (AR),AR,Final,12189,141372,77876
2013,3,3093,Carroll Electric Coop Corp - (AR),MO,Final,1206,12542,11445
2013,4,3093,Carroll Electric Coop Corp - (AR),AR,Final,10880,123079,77987
2013,4,3093,Carroll Electric Coop Corp - (AR),MO,Final,1035,10312,11462
2013,5,3093,Carroll Electric Coop Corp - (AR),AR,Final,10492,117162,78092
2013,5,3093,Carroll Electric Coop Corp - (AR),MO,Final,854,8089,11458
2013,6,3093,Carroll Electric Coop Corp - (AR),AR,Final,11038,127092,78220
2013,6,3093,Carroll Electric Coop Corp - (AR),MO,Final,934,9338,11476
2013,7,3093,Carroll Electric Coop Corp - (AR),AR,Final,14541,169046,78324
2013,7,3093,Carroll Electric Coop Corp - (AR),MO,Final,1371,14232,11482
2013,8,3093,Carroll Electric Coop Corp - (AR),AR,Final,13825,155809,78447
2013,8,3093,Carroll Electric Coop Corp - (AR),MO,Final,1239,12381,11493
2013,9,3093,Carroll Electric Coop Corp - (AR),AR,Final,14234,159354,78531
2013,9,3093,Carroll Electric Coop Corp - (AR),MO,Final,1144,11227,11499
2013,10,3093,Carroll Electric Coop Corp - (AR),AR,Final,11046,126180,78671
2013,10,3093,Carroll Electric Coop Corp - (AR),MO,Final,904,8733,11483
2013,11,3093,Carroll Electric Coop Corp - (AR),AR,Final,11314,130462,78821
2013,11,3093,Carroll Electric Coop Corp - (AR),MO,Final,990,9975,11504
2013,12,3093,Carroll Electric Coop Corp - (AR),AR,Final,12982,150009,78929
2013,12,3093,Carroll Electric Coop Corp - (AR),MO,Final,1368,14520,11506
2013,1,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2771,32461,7338
2013,2,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2534,28468,7304
2013,3,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2565,29799,7278
2013,4,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2334,26006,7276
2013,5,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2112,22793,7268
2013,6,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2017,21594,7253
2013,7,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2315,23806,7243
2013,8,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2367,26741,7245
2013,9,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2292,24596,7240
2013,10,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2348,25893,7222
2013,11,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2578,29090,7256
2013,12,3236,"Central Electric Coop, Inc - (SD)",SD,Final,2941,34770,7243
2013,1,3249,Central Hudson Gas & Elec Corp,NY,Final,35882,255895,257223
2013,2,3249,Central Hudson Gas & Elec Corp,NY,Final,38706,256632,256274
2013,3,3249,Central Hudson Gas & Elec Corp,NY,Final,37819,229950,253363
2013,4,3249,Central Hudson Gas & Elec Corp,NY,Final,32805,220429,255635
2013,5,3249,Central Hudson Gas & Elec Corp,NY,Final,28280,181653,249900
2013,6,3249,Central Hudson Gas & Elec Corp,NY,Final,29883,198488,254404
2013,7,3249,Central Hudson Gas & Elec Corp,NY,Final,36625,242460,250548
2013,8,3249,Central Hudson Gas & Elec Corp,NY,Final,43145,269609,252166
2013,9,3249,Central Hudson Gas & Elec Corp,NY,Final,41564,244922,248446
2013,10,3249,Central Hudson Gas & Elec Corp,NY,Final,32201,196710,251738
2013,11,3249,Central Hudson Gas & Elec Corp,NY,Final,29383,192152,247877
2013,12,3249,Central Hudson Gas & Elec Corp,NY,Final,32882,224913,252894
2013,1,3265,Cleco Power LLC,LA,Final,74967,726164,279033
2013,2,3265,Cleco Power LLC,LA,Final,67516,665541,279495
2013,3,3265,Cleco Power LLC,LA,Final,63838,618426,279841
2013,4,3265,Cleco Power LLC,LA,Final,63617,627459,279984
2013,5,3265,Cleco Power LLC,LA,Final,64924,623676,280051
2013,6,3265,Cleco Power LLC,LA,Final,81631,789818,280353
2013,7,3265,Cleco Power LLC,LA,Final,91285,861547,280213
2013,8,3265,Cleco Power LLC,LA,Final,91537,878664,280371
2013,9,3265,Cleco Power LLC,LA,Final,98582,878141,280278
2013,10,3265,Cleco Power LLC,LA,Final,80996,762086,280126
2013,11,3265,Cleco Power LLC,LA,Final,68523,670650,280332
2013,12,3265,Cleco Power LLC,LA,Final,75221,739410,280329
2013,1,3266,Central Maine Power Co,ME,Final,4,29,37
2013,2,3266,Central Maine Power Co,ME,Final,4,30,36
2013,3,3266,Central Maine Power Co,ME,Final,3,23,35
2013,4,3266,Central Maine Power Co,ME,Final,4,31,38
2013,5,3266,Central Maine Power Co,ME,Final,2,20,38
2013,6,3266,Central Maine Power Co,ME,Final,3,24,38
2013,7,3266,Central Maine Power Co,ME,Final,3,25,38
2013,8,3266,Central Maine Power Co,ME,Final,3,26,38
2013,9,3266,Central Maine Power Co,ME,Final,3,24,38
2013,10,3266,Central Maine Power Co,ME,Final,3,26,38
2013,11,3266,Central Maine Power Co,ME,Final,3,26,38
2013,12,3266,Central Maine Power Co,ME,Final,4,31,39
2013,1,3287,"Central Valley Elec Coop, Inc",NM,Final,4766,64382,14330
2013,2,3287,"Central Valley Elec Coop, Inc",NM,Final,4801,63777,14398
2013,3,3287,"Central Valley Elec Coop, Inc",NM,Final,4431,57830,14432
2013,4,3287,"Central Valley Elec Coop, Inc",NM,Final,5271,67600,14458
2013,5,3287,"Central Valley Elec Coop, Inc",NM,Final,5249,67827,14486
2013,6,3287,"Central Valley Elec Coop, Inc",NM,Final,5763,71917,14541
2013,7,3287,"Central Valley Elec Coop, Inc",NM,Final,5577,67791,14561
2013,8,3287,"Central Valley Elec Coop, Inc",NM,Final,6093,75272,14630
2013,9,3287,"Central Valley Elec Coop, Inc",NM,Final,5645,66456,14654
2013,10,3287,"Central Valley Elec Coop, Inc",NM,Final,5079,60298,14715
2013,11,3287,"Central Valley Elec Coop, Inc",NM,Final,5158,62915,14738
2013,12,3287,"Central Valley Elec Coop, Inc",NM,Final,4899,58320,14778
2013,1,3408,City of Chattanooga - (TN),GA,Final,2040,19743,10754
2013,1,3408,City of Chattanooga - (TN),TN,Final,43963,453049,161626
2013,2,3408,City of Chattanooga - (TN),GA,Final,1825,18564,10413
2013,2,3408,City of Chattanooga - (TN),TN,Final,41504,459460,155395
2013,3,3408,City of Chattanooga - (TN),GA,Final,1834,18469,10776
2013,3,3408,City of Chattanooga - (TN),TN,Final,41779,451268,162216
2013,4,3408,City of Chattanooga - (TN),GA,Final,1564,15100,10752
2013,4,3408,City of Chattanooga - (TN),TN,Final,39314,421295,162309
2013,5,3408,City of Chattanooga - (TN),GA,Final,1309,12350,10733
2013,5,3408,City of Chattanooga - (TN),TN,Final,35203,385190,162176
2013,6,3408,City of Chattanooga - (TN),GA,Final,1656,15928,10791
2013,6,3408,City of Chattanooga - (TN),TN,Final,40105,436077,162059
2013,7,3408,City of Chattanooga - (TN),GA,Final,1712,16707,10767
2013,7,3408,City of Chattanooga - (TN),TN,Final,46016,481561,162644
2013,8,3408,City of Chattanooga - (TN),GA,Final,1784,17585,10755
2013,8,3408,City of Chattanooga - (TN),TN,Final,48649,515952,162579
2013,9,3408,City of Chattanooga - (TN),GA,Final,1734,17491,10754
2013,9,3408,City of Chattanooga - (TN),TN,Final,45987,500105,162403
2013,10,3408,City of Chattanooga - (TN),GA,Final,1316,12765,10746
2013,10,3408,City of Chattanooga - (TN),TN,Final,41232,439531,162831
2013,11,3408,City of Chattanooga - (TN),GA,Final,1567,15485,10743
2013,11,3408,City of Chattanooga - (TN),TN,Final,36266,408428,162441
2013,12,3408,City of Chattanooga - (TN),GA,Final,1967,19739,10737
2013,12,3408,City of Chattanooga - (TN),TN,Final,41627,459979,162645
2013,1,3461,Cheyenne Light Fuel & Power Co,WY,Final,9188,95286,39961
2013,2,3461,Cheyenne Light Fuel & Power Co,WY,Final,8723,87515,40013
2013,3,3461,Cheyenne Light Fuel & Power Co,WY,Final,9042,93706,39934
2013,4,3461,Cheyenne Light Fuel & Power Co,WY,Final,8898,89941,40172
2013,5,3461,Cheyenne Light Fuel & Power Co,WY,Final,8832,88044,40208
2013,6,3461,Cheyenne Light Fuel & Power Co,WY,Final,8421,79873,40163
2013,7,3461,Cheyenne Light Fuel & Power Co,WY,Final,9508,94820,40353
2013,8,3461,Cheyenne Light Fuel & Power Co,WY,Final,9269,91936,40412
2013,9,3461,Cheyenne Light Fuel & Power Co,WY,Final,9554,92827,40366
2013,10,3461,Cheyenne Light Fuel & Power Co,WY,Final,8621,86393,40452
2013,11,3461,Cheyenne Light Fuel & Power Co,WY,Final,9145,87318,40366
2013,12,3461,Cheyenne Light Fuel & Power Co,WY,Final,11178,112885,40486
2013,1,3522,Chugach Electric Assn Inc,AK,Final,14954,116746,78730
2013,2,3522,Chugach Electric Assn Inc,AK,Final,11483,92287,78764
2013,3,3522,Chugach Electric Assn Inc,AK,Final,13950,103225,78889
2013,4,3522,Chugach Electric Assn Inc,AK,Final,13573,93613,78887
2013,5,3522,Chugach Electric Assn Inc,AK,Final,12292,89794,78861
2013,6,3522,Chugach Electric Assn Inc,AK,Final,11934,83929,78936
2013,7,3522,Chugach Electric Assn Inc,AK,Final,12111,87876,78971
2013,8,3522,Chugach Electric Assn Inc,AK,Final,11715,89085,78919
2013,9,3522,Chugach Electric Assn Inc,AK,Final,12021,88602,78973
2013,10,3522,Chugach Electric Assn Inc,AK,Final,12073,95421,79082
2013,11,3522,Chugach Electric Assn Inc,AK,Final,14050,104749,79133
2013,12,3522,Chugach Electric Assn Inc,AK,Final,15023,117035,78951
2013,1,3542,Duke Energy Ohio Inc,OH,Final,47923,506883,355648
2013,2,3542,Duke Energy Ohio Inc,OH,Final,47675,476698,359035
2013,3,3542,Duke Energy Ohio Inc,OH,Final,44103,442165,356632
2013,4,3542,Duke Energy Ohio Inc,OH,Final,38708,354652,359077
2013,5,3542,Duke Energy Ohio Inc,OH,Final,41824,357400,360748
2013,6,3542,Duke Energy Ohio Inc,OH,Final,49934,415211,348444
2013,7,3542,Duke Energy Ohio Inc,OH,Final,57401,482777,344339
2013,8,3542,Duke Energy Ohio Inc,OH,Final,53894,453873,342943
2013,9,3542,Duke Energy Ohio Inc,OH,Final,43673,370400,346958
2013,10,3542,Duke Energy Ohio Inc,OH,Final,38998,347483,350653
2013,11,3542,Duke Energy Ohio Inc,OH,Final,42275,375582,351847
2013,12,3542,Duke Energy Ohio Inc,OH,Final,47279,481466,345818
2013,1,3597,Citizens Electric Co - (PA),PA,Final,1435,16225,6832
2013,2,3597,Citizens Electric Co - (PA),PA,Final,1631,18655,6833
2013,3,3597,Citizens Electric Co - (PA),PA,Final,1350,15217,6841
2013,4,3597,Citizens Electric Co - (PA),PA,Final,1493,14260,6847
2013,5,3597,Citizens Electric Co - (PA),PA,Final,1191,11085,6852
2013,6,3597,Citizens Electric Co - (PA),PA,Final,1277,12092,6844
2013,7,3597,Citizens Electric Co - (PA),PA,Final,1353,12928,6842
2013,8,3597,Citizens Electric Co - (PA),PA,Final,1401,13535,6847
2013,9,3597,Citizens Electric Co - (PA),PA,Final,1356,13119,6838
2013,10,3597,Citizens Electric Co - (PA),PA,Final,1207,11705,6841
2013,11,3597,Citizens Electric Co - (PA),PA,Final,1349,13092,6878
2013,12,3597,Citizens Electric Co - (PA),PA,Final,1667,16487,6883
2013,1,3660,PUD No 1 of Clark County - (WA),WA,Final,39072,483566,186777
2013,2,3660,PUD No 1 of Clark County - (WA),WA,Final,30718,378312,186832
2013,3,3660,PUD No 1 of Clark County - (WA),WA,Final,30976,377145,187005
2013,4,3660,PUD No 1 of Clark County - (WA),WA,Final,26500,333057,187132
2013,5,3660,PUD No 1 of Clark County - (WA),WA,Final,25577,321669,187376
2013,6,3660,PUD No 1 of Clark County - (WA),WA,Final,24656,309284,187553
2013,7,3660,PUD No 1 of Clark County - (WA),WA,Final,26519,335598,187941
2013,8,3660,PUD No 1 of Clark County - (WA),WA,Final,26834,341445,188198
2013,9,3660,PUD No 1 of Clark County - (WA),WA,Final,26193,320680,188479
2013,10,3660,PUD No 1 of Clark County - (WA),WA,Final,28669,349405,189006
2013,11,3660,PUD No 1 of Clark County - (WA),WA,Final,32200,391277,189297
2013,12,3660,PUD No 1 of Clark County - (WA),WA,Final,40700,499821,189674
2013,1,3704,City of Clarksville - (TN),TN,Final,13822,132196,63015
2013,2,3704,City of Clarksville - (TN),TN,Final,12650,124948,62572
2013,3,3704,City of Clarksville - (TN),TN,Final,12247,120757,63429
2013,4,3704,City of Clarksville - (TN),TN,Final,11172,108945,63653
2013,5,3704,City of Clarksville - (TN),TN,Final,10056,95746,64036
2013,6,3704,City of Clarksville - (TN),TN,Final,12331,112325,63732
2013,7,3704,City of Clarksville - (TN),TN,Final,13847,130414,64405
2013,8,3704,City of Clarksville - (TN),TN,Final,13590,128092,64326
2013,9,3704,City of Clarksville - (TN),TN,Final,13153,126600,64054
2013,10,3704,City of Clarksville - (TN),TN,Final,10142,99710,64362
2013,11,3704,City of Clarksville - (TN),TN,Final,10031,97316,64428
2013,12,3704,City of Clarksville - (TN),TN,Final,13098,128293,64600
2013,1,3755,Cleveland Electric Illum Co,OH,Final,22178,238423,171623
2013,2,3755,Cleveland Electric Illum Co,OH,Final,22035,228583,177244
2013,3,3755,Cleveland Electric Illum Co,OH,Final,23036,244822,177217
2013,4,3755,Cleveland Electric Illum Co,OH,Final,19304,194793,175814
2013,5,3755,Cleveland Electric Illum Co,OH,Final,20973,207572,183018
2013,6,3755,Cleveland Electric Illum Co,OH,Final,24402,212615,178119
2013,7,3755,Cleveland Electric Illum Co,OH,Final,26700,235620,185133
2013,8,3755,Cleveland Electric Illum Co,OH,Final,26712,235270,189909
2013,9,3755,Cleveland Electric Illum Co,OH,Final,20234,199688,183638
2013,10,3755,Cleveland Electric Illum Co,OH,Final,21132,208392,184935
2013,11,3755,Cleveland Electric Illum Co,OH,Final,22335,210744,187817
2013,12,3755,Cleveland Electric Illum Co,OH,Final,24064,245734,186704
2013,1,3758,City of Cleveland - (TN),TN,Final,8264,92554,29886
2013,2,3758,City of Cleveland - (TN),TN,Final,7454,86962,29598
2013,3,3758,City of Cleveland - (TN),TN,Final,7370,85332,29955
2013,4,3758,City of Cleveland - (TN),TN,Final,7178,86002,29967
2013,5,3758,City of Cleveland - (TN),TN,Final,6567,78870,30239
2013,6,3758,City of Cleveland - (TN),TN,Final,8270,89646,29937
2013,7,3758,City of Cleveland - (TN),TN,Final,8765,96524,30067
2013,8,3758,City of Cleveland - (TN),TN,Final,9128,101750,30216
2013,9,3758,City of Cleveland - (TN),TN,Final,8605,97728,30076
2013,10,3758,City of Cleveland - (TN),TN,Final,6776,84408,30175
2013,11,3758,City of Cleveland - (TN),TN,Final,6507,79084,30008
2013,12,3758,City of Cleveland - (TN),TN,Final,7687,87514,30096
2013,1,3812,City of Clinton - (TN),TN,Final,7170,73669,29564
2013,2,3812,City of Clinton - (TN),TN,Final,6391,69144,29450
2013,3,3812,City of Clinton - (TN),TN,Final,6293,67462,29548
2013,4,3812,City of Clinton - (TN),TN,Final,5440,59581,29604
2013,5,3812,City of Clinton - (TN),TN,Final,5085,55721,29616
2013,6,3812,City of Clinton - (TN),TN,Final,6552,64254,29570
2013,7,3812,City of Clinton - (TN),TN,Final,6763,66992,29614
2013,8,3812,City of Clinton - (TN),TN,Final,6919,69750,29570
2013,9,3812,City of Clinton - (TN),TN,Final,6346,64606,29602
2013,10,3812,City of Clinton - (TN),TN,Final,4958,57115,29585
2013,11,3812,City of Clinton - (TN),TN,Final,5496,61442,29504
2013,12,3812,City of Clinton - (TN),TN,Final,6524,68902,29530
2013,1,3828,Cloverland Electric Co-op,MI,Final,7670,72934,42292
2013,2,3828,Cloverland Electric Co-op,MI,Final,7576,69869,42293
2013,3,3828,Cloverland Electric Co-op,MI,Final,6259,66925,42270
2013,4,3828,Cloverland Electric Co-op,MI,Final,6559,67501,42235
2013,5,3828,Cloverland Electric Co-op,MI,Final,6309,65560,42228
2013,6,3828,Cloverland Electric Co-op,MI,Final,6218,61844,42237
2013,7,3828,Cloverland Electric Co-op,MI,Final,6765,67287,42268
2013,8,3828,Cloverland Electric Co-op,MI,Final,8583,82114,42277
2013,9,3828,Cloverland Electric Co-op,MI,Final,5818,64418,42305
2013,10,3828,Cloverland Electric Co-op,MI,Final,5274,65528,42028
2013,11,3828,Cloverland Electric Co-op,MI,Final,5413,66702,42307
2013,12,3828,Cloverland Electric Co-op,MI,Final,7164,74136,42310
2013,1,3841,Coast Electric Power Assn,MS,Final,15257,136133,78243
2013,2,3841,Coast Electric Power Assn,MS,Final,14599,131258,78216
2013,3,3841,Coast Electric Power Assn,MS,Final,13429,118716,78455
2013,4,3841,Coast Electric Power Assn,MS,Final,13691,120591,78698
2013,5,3841,Coast Electric Power Assn,MS,Final,13029,114847,78748
2013,6,3841,Coast Electric Power Assn,MS,Final,15967,146350,78774
2013,7,3841,Coast Electric Power Assn,MS,Final,17328,160425,79397
2013,8,3841,Coast Electric Power Assn,MS,Final,18032,167151,79269
2013,9,3841,Coast Electric Power Assn,MS,Final,17606,162036,79011
2013,10,3841,Coast Electric Power Assn,MS,Final,15694,143143,79178
2013,11,3841,Coast Electric Power Assn,MS,Final,13510,119761,78891
2013,12,3841,Coast Electric Power Assn,MS,Final,14663,132078,78917
2013,1,3892,City of Coffeyville - (KS),KS,Final,4095,62149,6240
2013,2,3892,City of Coffeyville - (KS),KS,Final,3950,57345,6234
2013,3,3892,City of Coffeyville - (KS),KS,Final,4068,61051,6230
2013,4,3892,City of Coffeyville - (KS),KS,Final,4162,60765,6227
2013,5,3892,City of Coffeyville - (KS),KS,Final,3976,57998,6281
2013,6,3892,City of Coffeyville - (KS),KS,Final,4495,65409,6289
2013,7,3892,City of Coffeyville - (KS),KS,Final,4575,67330,6294
2013,8,3892,City of Coffeyville - (KS),KS,Final,4677,70511,6287
2013,9,3892,City of Coffeyville - (KS),KS,Final,4672,70898,6271
2013,10,3892,City of Coffeyville - (KS),KS,Final,4327,68785,6279
2013,11,3892,City of Coffeyville - (KS),KS,Final,4390,68237,6292
2013,12,3892,City of Coffeyville - (KS),KS,Final,4656,73120,6280
2013,1,3916,Cobb Electric Membership Corp,GA,Final,29471,311111,200464
2013,2,3916,Cobb Electric Membership Corp,GA,Final,29038,278168,200632
2013,3,3916,Cobb Electric Membership Corp,GA,Final,25933,262286,202360
2013,4,3916,Cobb Electric Membership Corp,GA,Final,27485,257168,200917
2013,5,3916,Cobb Electric Membership Corp,GA,Final,28804,266729,201126
2013,6,3916,Cobb Electric Membership Corp,GA,Final,36995,344902,201297
2013,7,3916,Cobb Electric Membership Corp,GA,Final,41701,395375,201468
2013,8,3916,Cobb Electric Membership Corp,GA,Final,42727,404763,201834
2013,9,3916,Cobb Electric Membership Corp,GA,Final,42353,402832,202111
2013,10,3916,Cobb Electric Membership Corp,GA,Final,31640,297579,202358
2013,11,3916,Cobb Electric Membership Corp,GA,Final,28250,265342,202757
2013,12,3916,Cobb Electric Membership Corp,GA,Final,30065,293304,202838
2013,1,3989,City of Colorado Springs - (CO),CO,Final,34095,399463,213067
2013,2,3989,City of Colorado Springs - (CO),CO,Final,29710,356723,213555
2013,3,3989,City of Colorado Springs - (CO),CO,Final,31608,374497,213970
