UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2021,3,11251,Loup River Public Power Dist,NE,Political Subdivision,Preliminary,7025,95886,20122
2021,1,11273,Lower Valley Energy Inc,ID,Cooperative,Preliminary,454,8095,1812
2021,1,11273,Lower Valley Energy Inc,WY,Cooperative,Preliminary,6326,104925,27337
2021,2,11273,Lower Valley Energy Inc,ID,Cooperative,Preliminary,395,6891,1854
2021,2,11273,Lower Valley Energy Inc,WY,Cooperative,Preliminary,5779,95057,27361
2021,3,11273,Lower Valley Energy Inc,ID,Cooperative,Preliminary,374,6659,1857
2021,3,11273,Lower Valley Energy Inc,WY,Cooperative,Preliminary,5155,83855,27390
2021,1,11475,City of Madison - (SD),SD,Municipal,Preliminary,778,6921,3348
2021,2,11475,City of Madison - (SD),SD,Municipal,Preliminary,914,8965,3343
2021,3,11475,City of Madison - (SD),SD,Municipal,Preliminary,915,9038,3358
2021,1,11477,Town of Madison - (ME),ME,Municipal,Preliminary,388,2638,2593
2021,2,11477,Town of Madison - (ME),ME,Municipal,Preliminary,393,2663,2594
2021,3,11477,Town of Madison - (ME),ME,Municipal,Preliminary,383,2607,2600
2021,1,11479,Madison Gas & Electric Co,WI,Investor Owned,Preliminary,32157,260149,167953
2021,2,11479,Madison Gas & Electric Co,WI,Investor Owned,Preliminary,30812,249904,147221
2021,3,11479,Madison Gas & Electric Co,WI,Investor Owned,Preliminary,29918,240135,156858
2021,1,11804,Massachusetts Electric Co,MA,Investor Owned,Preliminary,121274,508314,656575
2021,2,11804,Massachusetts Electric Co,MA,Investor Owned,Preliminary,110782,461109,647113
2021,3,11804,Massachusetts Electric Co,MA,Investor Owned,Preliminary,102765,424845,660353
2021,1,11824,Matanuska Electric Assn Inc,AK,Cooperative,Preliminary,14386,72882,67064
2021,2,11824,Matanuska Electric Assn Inc,AK,Cooperative,Preliminary,13294,67081,67055
2021,3,11824,Matanuska Electric Assn Inc,AK,Cooperative,Preliminary,14118,70441,67307
2021,1,11843,Maui Electric Co Ltd,HI,Investor Owned,Preliminary,26994,83784,73351
2021,2,11843,Maui Electric Co Ltd,HI,Investor Owned,Preliminary,23992,72209,73421
2021,3,11843,Maui Electric Co Ltd,HI,Investor Owned,Preliminary,26735,80433,73484
2021,1,12087,McKenzie Electric Coop Inc,MT,Cooperative,Preliminary,8,68,116
2021,1,12087,McKenzie Electric Coop Inc,ND,Cooperative,Preliminary,30534,444328,13203
2021,2,12087,McKenzie Electric Coop Inc,MT,Cooperative,Preliminary,8,84,115
2021,2,12087,McKenzie Electric Coop Inc,ND,Cooperative,Preliminary,29026,392845,13196
2021,3,12087,McKenzie Electric Coop Inc,MT,Cooperative,Preliminary,7,57,115
2021,3,12087,McKenzie Electric Coop Inc,ND,Cooperative,Preliminary,30297,430943,13214
2021,1,12090,"McLean Electric Coop, Inc",ND,Cooperative,Preliminary,1266,11948,4105
2021,2,12090,"McLean Electric Coop, Inc",ND,Cooperative,Preliminary,1320,12616,4105
2021,3,12090,"McLean Electric Coop, Inc",ND,Cooperative,Preliminary,1157,10640,4107
2021,1,12199,Montana-Dakota Utilities Co,MT,Investor Owned,Preliminary,5560,66269,25560
2021,1,12199,Montana-Dakota Utilities Co,ND,Investor Owned,Preliminary,16083,189162,93369
2021,1,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Preliminary,1306,13771,8492
2021,1,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Preliminary,2511,26524,16398
2021,2,12199,Montana-Dakota Utilities Co,MT,Investor Owned,Preliminary,5573,65419,25556
2021,2,12199,Montana-Dakota Utilities Co,ND,Investor Owned,Preliminary,17062,195619,93381
2021,2,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Preliminary,1285,13551,8489
2021,2,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Preliminary,2495,27270,16403
2021,3,12199,Montana-Dakota Utilities Co,MT,Investor Owned,Preliminary,5291,61856,25554
2021,3,12199,Montana-Dakota Utilities Co,ND,Investor Owned,Preliminary,13950,166190,93396
2021,3,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Preliminary,1036,11144,8486
2021,3,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Preliminary,2255,23611,16421
2021,1,12293,City of Memphis - (TN),TN,Municipal,Preliminary,101111,1069674,422621
2021,2,12293,City of Memphis - (TN),TN,Municipal,Preliminary,98335,1038933,422125
2021,3,12293,City of Memphis - (TN),TN,Municipal,Preliminary,90140,913931,422272
2021,1,12301,Nodak Electric Coop Inc,ND,Cooperative,Preliminary,9204,106241,20413
2021,2,12301,Nodak Electric Coop Inc,ND,Cooperative,Preliminary,9047,101144,20425
2021,3,12301,Nodak Electric Coop Inc,ND,Cooperative,Preliminary,8359,95860,20455
2021,1,12341,MidAmerican Energy Co,IA,Investor Owned,Preliminary,134509,2213378,709699
2021,1,12341,MidAmerican Energy Co,IL,Investor Owned,Preliminary,9373,148015,85464
2021,1,12341,MidAmerican Energy Co,SD,Investor Owned,Preliminary,885,13566,5168
2021,2,12341,MidAmerican Energy Co,IA,Investor Owned,Preliminary,156165,2123344,710277
2021,2,12341,MidAmerican Energy Co,IL,Investor Owned,Preliminary,16007,151648,85500
2021,2,12341,MidAmerican Energy Co,SD,Investor Owned,Preliminary,1517,26115,5170
2021,3,12341,MidAmerican Energy Co,IA,Investor Owned,Preliminary,120643,2025019,710867
2021,3,12341,MidAmerican Energy Co,IL,Investor Owned,Preliminary,7498,148656,85490
2021,3,12341,MidAmerican Energy Co,SD,Investor Owned,Preliminary,1036,15704,5171
2021,1,12390,Metropolitan Edison Co,PA,Investor Owned,Preliminary,61527,524255,421577
2021,2,12390,Metropolitan Edison Co,PA,Investor Owned,Preliminary,53788,455110,423195
2021,3,12390,Metropolitan Edison Co,PA,Investor Owned,Preliminary,51228,459486,424800
2021,1,12470,Middle Tennessee E M C,TN,Cooperative,Preliminary,69578,739531,312308
2021,2,12470,Middle Tennessee E M C,TN,Cooperative,Preliminary,68632,721986,312538
2021,3,12470,Middle Tennessee E M C,TN,Cooperative,Preliminary,62781,663865,314910
2021,1,12524,Midwest Energy Inc,KS,Cooperative,Preliminary,11596,111157,49976
2021,2,12524,Midwest Energy Inc,KS,Cooperative,Preliminary,11225,105798,50001
2021,3,12524,Midwest Energy Inc,KS,Cooperative,Preliminary,10991,100471,50006
2021,1,12539,Midwest Electric Member Corp,NE,Cooperative,Preliminary,862,7736,4429
2021,2,12539,Midwest Electric Member Corp,NE,Cooperative,Preliminary,867,7640,4435
2021,3,12539,Midwest Electric Member Corp,NE,Cooperative,Preliminary,687,5862,4440
2021,1,12647,"ALLETE, Inc.",MN,Investor Owned,Preliminary,64533,777920,148101
2021,2,12647,"ALLETE, Inc.",MN,Investor Owned,Preliminary,63925,728294,147650
2021,3,12647,"ALLETE, Inc.",MN,Investor Owned,Preliminary,59494,763304,148528
2021,1,12681,Mississippi County Electric Co,AR,Cooperative,Preliminary,13106,291845,4891
2021,2,12681,Mississippi County Electric Co,AR,Cooperative,Preliminary,18520,213321,4816
2021,3,12681,Mississippi County Electric Co,AR,Cooperative,Preliminary,15447,304075,4867
2021,1,12685,Entergy Mississippi LLC,MS,Investor Owned,Preliminary,102179,1086797,453843
2021,2,12685,Entergy Mississippi LLC,MS,Investor Owned,Preliminary,94496,1036240,423383
2021,3,12685,Entergy Mississippi LLC,MS,Investor Owned,Preliminary,93420,996361,487238
2021,1,12686,Mississippi Power Co,MS,Investor Owned,Preliminary,66386,734965,189908
2021,2,12686,Mississippi Power Co,MS,Investor Owned,Preliminary,69975,737465,190080
2021,3,12686,Mississippi Power Co,MS,Investor Owned,Preliminary,67211,711286,190246
2021,1,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Preliminary,15,158,61
2021,1,12692,"Missoula Electric Coop, Inc",MT,Cooperative,Preliminary,2274,24730,15532
2021,2,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Preliminary,14,158,61
2021,2,12692,"Missoula Electric Coop, Inc",MT,Cooperative,Preliminary,2440,27082,15546
2021,3,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Preliminary,12,124,61
2021,3,12692,"Missoula Electric Coop, Inc",MT,Cooperative,Preliminary,1943,20044,15559
2021,1,12698,Evergy Missouri West,MO,Investor Owned,Preliminary,56659,719197,334950
2021,2,12698,Evergy Missouri West,MO,Investor Owned,Preliminary,66488,820095,334754
2021,3,12698,Evergy Missouri West,MO,Investor Owned,Preliminary,50559,603834,335514
2021,1,12745,Modesto Irrigation District,CA,Political Subdivision,Preliminary,25851,190666,130333
2021,2,12745,Modesto Irrigation District,CA,Political Subdivision,Preliminary,24503,183336,130722
2021,3,12745,Modesto Irrigation District,CA,Political Subdivision,Preliminary,23452,173638,129532
2021,1,12796,Monongahela Power Co,WV,Investor Owned,Preliminary,93209,1142872,395371
2021,2,12796,Monongahela Power Co,WV,Investor Owned,Preliminary,83653,1049052,395424
2021,3,12796,Monongahela Power Co,WV,Investor Owned,Preliminary,78611,1018393,395274
2021,1,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,Preliminary,64632,558636,384442
2021,1,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Preliminary,205,1486,414
2021,2,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,Preliminary,63058,543138,384962
2021,2,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Preliminary,202,1453,409
2021,3,12825,NorthWestern Energy LLC - (MT),MT,Investor Owned,Preliminary,62778,531673,385451
2021,3,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Preliminary,214,1463,408
2021,1,12866,Moon Lake Electric Assn Inc,CO,Cooperative,Preliminary,2894,42514,2256
2021,1,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Preliminary,4262,55385,17415
2021,2,12866,Moon Lake Electric Assn Inc,CO,Cooperative,Preliminary,2731,37710,2256
2021,2,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Preliminary,3983,48571,17394
2021,3,12866,Moon Lake Electric Assn Inc,CO,Cooperative,Preliminary,2959,41186,2263
2021,3,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Preliminary,3702,43704,17405
2021,1,12919,Morenci Water and Electric,AZ,Investor Owned,Preliminary,8802,222007,2612
2021,2,12919,Morenci Water and Electric,AZ,Investor Owned,Preliminary,22365,200011,2599
2021,3,12919,Morenci Water and Electric,AZ,Investor Owned,Preliminary,9290,225333,2578
2021,1,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Preliminary,1067,7603,5262
2021,2,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Preliminary,1057,7155,5260
2021,3,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Preliminary,1032,7154,5257
2021,1,13073,"Mt Wheeler Power, Inc",NV,Cooperative,Preliminary,3189,49370,7097
2021,1,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Preliminary,43,517,374
2021,2,13073,"Mt Wheeler Power, Inc",NV,Cooperative,Preliminary,2908,42981,7104
2021,2,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Preliminary,37,421,400
2021,3,13073,"Mt Wheeler Power, Inc",NV,Cooperative,Preliminary,3050,46757,6115
2021,3,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Preliminary,40,412,436
2021,1,13196,Northern Plains Electric Coop,ND,Cooperative,Preliminary,3641,40660,11721
2021,2,13196,Northern Plains Electric Coop,ND,Cooperative,Preliminary,3844,43004,11719
2021,3,13196,Northern Plains Electric Coop,ND,Cooperative,Preliminary,3382,33454,11712
2021,1,13206,Nantucket Electric Co,MA,Investor Owned,Preliminary,403,1625,1872
2021,2,13206,Nantucket Electric Co,MA,Investor Owned,Preliminary,400,1556,1886
2021,3,13206,Nantucket Electric Co,MA,Investor Owned,Preliminary,371,1308,1889
2021,1,13214,The Narragansett Electric Co,RI,Investor Owned,Preliminary,77317,353627,442771
2021,2,13214,The Narragansett Electric Co,RI,Investor Owned,Preliminary,72331,321421,448885
2021,3,13214,The Narragansett Electric Co,RI,Investor Owned,Preliminary,66861,314659,437967
2021,1,13216,Nashville Electric Service,TN,Municipal,Preliminary,114130,1088424,417834
2021,2,13216,Nashville Electric Service,TN,Municipal,Preliminary,110702,1044695,416658
2021,3,13216,Nashville Electric Service,TN,Municipal,Preliminary,103735,970081,424905
2021,1,13314,Navajo Tribal Utility Authority,AZ,State,Preliminary,5986,47986,29657
2021,1,13314,Navajo Tribal Utility Authority,NM,State,Preliminary,1904,15415,10918
2021,1,13314,Navajo Tribal Utility Authority,UT,State,Preliminary,1388,23982,2020
2021,2,13314,Navajo Tribal Utility Authority,AZ,State,Preliminary,5494,37403,29763
2021,2,13314,Navajo Tribal Utility Authority,NM,State,Preliminary,1601,13587,10930
2021,2,13314,Navajo Tribal Utility Authority,UT,State,Preliminary,1234,20717,2021
2021,3,13314,Navajo Tribal Utility Authority,AZ,State,Preliminary,4812,37463,29852
2021,3,13314,Navajo Tribal Utility Authority,NM,State,Preliminary,1890,15807,10939
2021,3,13314,Navajo Tribal Utility Authority,UT,State,Preliminary,1261,22807,2027
2021,1,13337,Nebraska Public Power District,NE,Political Subdivision,Preliminary,18956,310639,91024
2021,1,13337,Nebraska Public Power District,SD,Political Subdivision,Preliminary,272,4020,1324
2021,2,13337,Nebraska Public Power District,NE,Political Subdivision,Preliminary,19912,307673,90866
2021,2,13337,Nebraska Public Power District,SD,Political Subdivision,Preliminary,250,3578,1322
2021,3,13337,Nebraska Public Power District,NE,Political Subdivision,Preliminary,18102,281761,90944
2021,3,13337,Nebraska Public Power District,SD,Political Subdivision,Preliminary,271,3710,1322
2021,1,13407,Nevada Power Co,NV,Investor Owned,Preliminary,124021,1316538,978087
2021,2,13407,Nevada Power Co,NV,Investor Owned,Preliminary,106589,1108502,976380
2021,3,13407,Nevada Power Co,NV,Investor Owned,Preliminary,115887,1219572,979843
2021,1,13441,New Hampshire Elec Coop Inc,NH,Cooperative,Preliminary,13840,71374,80534
2021,2,13441,New Hampshire Elec Coop Inc,NH,Cooperative,Preliminary,12036,65880,80653
2021,3,13441,New Hampshire Elec Coop Inc,NH,Cooperative,Preliminary,11263,60206,80658
2021,1,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Preliminary,47768,458119,206749
2021,2,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Preliminary,41984,412049,187761
2021,3,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Preliminary,44596,437610,225976
2021,1,13511,New York State Elec & Gas Corp,NY,Investor Owned,Preliminary,81113,759936,746249
2021,2,13511,New York State Elec & Gas Corp,NY,Investor Owned,Preliminary,81529,688724,747933
2021,3,13511,New York State Elec & Gas Corp,NY,Investor Owned,Preliminary,76473,684062,749281
2021,1,13519,City of Newark - (DE),DE,Municipal,Preliminary,4049,31439,12763
2021,2,13519,City of Newark - (DE),DE,Municipal,Preliminary,4183,32250,12779
2021,3,13519,City of Newark - (DE),DE,Municipal,Preliminary,4440,34636,12801
2021,1,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,Preliminary,176403,1435688,1437970
2021,2,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,Preliminary,166912,1376020,1441558
2021,3,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,Preliminary,152774,1255416,1444180
2021,1,13664,Norris Public Power District,NE,Political Subdivision,Preliminary,6274,91053,24651
2021,2,13664,Norris Public Power District,NE,Political Subdivision,Preliminary,6179,89771,24659
2021,3,13664,Norris Public Power District,NE,Political Subdivision,Preliminary,5240,75146,24682
2021,1,13694,"North Central Elec Coop, Inc",ND,Cooperative,Preliminary,2253,24870,7558
2021,2,13694,"North Central Elec Coop, Inc",ND,Cooperative,Preliminary,2476,30722,7479
2021,3,13694,"North Central Elec Coop, Inc",ND,Cooperative,Preliminary,2019,18396,7469
2021,1,13697,North Central Power Co Inc,WI,Investor Owned,Preliminary,498,3587,5305
2021,2,13697,North Central Power Co Inc,WI,Investor Owned,Preliminary,532,3382,5310
2021,3,13697,North Central Power Co Inc,WI,Investor Owned,Preliminary,477,3094,5311
2021,1,13718,City of North Little Rock - (AR),AR,Municipal,Preliminary,7230,68553,39442
2021,2,13718,City of North Little Rock - (AR),AR,Municipal,Preliminary,7089,66978,39378
2021,3,13718,City of North Little Rock - (AR),AR,Municipal,Preliminary,6882,66846,39966
2021,1,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Preliminary,7992,74103,40065
2021,2,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Preliminary,8355,82534,40071
2021,3,13734,Northeast Oklahoma Electric Co,OK,Cooperative,Preliminary,6586,63556,40149
2021,1,13750,"Northern Electric Coop, Inc",SD,Cooperative,Preliminary,2644,31303,6486
2021,2,13750,"Northern Electric Coop, Inc",SD,Cooperative,Preliminary,2599,32130,6486
2021,3,13750,"Northern Electric Coop, Inc",SD,Cooperative,Preliminary,2319,26312,6492
2021,1,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Preliminary,127872,1293199,479530
2021,2,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Preliminary,128387,1208337,479799
2021,3,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Preliminary,123060,1261540,479998
2021,1,13780,Northern States Power Co,MI,Investor Owned,Preliminary,1451,13349,8930
2021,1,13780,Northern States Power Co,WI,Investor Owned,Preliminary,58107,571760,255581
2021,2,13780,Northern States Power Co,MI,Investor Owned,Preliminary,1380,12664,8929
2021,2,13780,Northern States Power Co,WI,Investor Owned,Preliminary,55906,540926,255672
2021,3,13780,Northern States Power Co,MI,Investor Owned,Preliminary,1273,11383,8935
2021,3,13780,Northern States Power Co,WI,Investor Owned,Preliminary,56503,549304,255826
2021,1,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Preliminary,238283,2350241,1321612
2021,1,13781,Northern States Power Co - Minnesota,ND,Investor Owned,Preliminary,20330,189369,94563
2021,1,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Preliminary,17049,179355,97646
2021,2,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Preliminary,227243,2157273,1323170
2021,2,13781,Northern States Power Co - Minnesota,ND,Investor Owned,Preliminary,17926,184723,94841
2021,2,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Preliminary,17407,162416,97706
2021,3,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Preliminary,236847,2238900,1325995
2021,3,13781,Northern States Power Co - Minnesota,ND,Investor Owned,Preliminary,19904,184457,94877
2021,3,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Preliminary,17328,166469,98017
2021,1,13809,NorthWestern Energy - (SD),SD,Investor Owned,Preliminary,14115,154075,63956
2021,2,13809,NorthWestern Energy - (SD),SD,Investor Owned,Preliminary,14243,156245,63942
2021,3,13809,NorthWestern Energy - (SD),SD,Investor Owned,Preliminary,14111,148648,63928
2021,1,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Preliminary,7,47,100
2021,1,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Preliminary,1939,16201,13730
2021,2,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Preliminary,9,59,100
2021,2,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Preliminary,2230,17135,13729
2021,3,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Preliminary,7,53,100
2021,3,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,Preliminary,1736,14439,13731
2021,1,13830,Nueces Electric Cooperative,TX,Cooperative,Preliminary,3271,24733,18009
2021,2,13830,Nueces Electric Cooperative,TX,Cooperative,Preliminary,3289,24064,18026
2021,3,13830,Nueces Electric Cooperative,TX,Cooperative,Preliminary,3228,23265,18102
2021,1,13998,Ohio Edison Co,OH,Investor Owned,Preliminary,43959,389722,342582
2021,2,13998,Ohio Edison Co,OH,Investor Owned,Preliminary,41978,386761,343451
2021,3,13998,Ohio Edison Co,OH,Investor Owned,Preliminary,38651,326612,334863
2021,1,14006,Ohio Power Co,OH,Investor Owned,Preliminary,137251,1158214,932300
2021,2,14006,Ohio Power Co,OH,Investor Owned,Preliminary,133269,1121469,928901
2021,3,14006,Ohio Power Co,OH,Investor Owned,Preliminary,118124,958998,934467
2021,1,14015,Ohio Valley Electric Corp,OH,Investor Owned,Preliminary,341,11299,1
2021,2,14015,Ohio Valley Electric Corp,OH,Investor Owned,Preliminary,483,10522,1
2021,3,14015,Ohio Valley Electric Corp,OH,Investor Owned,Preliminary,315,10282,1
2021,1,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Preliminary,10669,120725,59329
2021,2,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Preliminary,10990,134010,59441
2021,3,14062,Oklahoma Electric Coop Inc,OK,Cooperative,Preliminary,8863,90045,59630
2021,1,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Preliminary,13421,221840,68647
2021,1,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Preliminary,134358,2133900,799747
2021,2,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Preliminary,101326,209959,68734
2021,2,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Preliminary,999993,2009463,801409
2021,3,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Preliminary,5756,192612,68798
2021,3,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,Preliminary,61066,1803838,802696
2021,1,14127,Omaha Public Power District,NE,Political Subdivision,Preliminary,71783,848430,392572
2021,2,14127,Omaha Public Power District,NE,Political Subdivision,Preliminary,101688,952983,393134
2021,3,14127,Omaha Public Power District,NE,Political Subdivision,Preliminary,67750,874005,394319
2021,1,14154,Orange & Rockland Utils Inc,NY,Investor Owned,Preliminary,20792,137754,141811
2021,2,14154,Orange & Rockland Utils Inc,NY,Investor Owned,Preliminary,21501,125513,142955
2021,3,14154,Orange & Rockland Utils Inc,NY,Investor Owned,Preliminary,21995,125973,144554
2021,1,14232,Otter Tail Power Co,MN,Investor Owned,Preliminary,17650,243703,62153
2021,1,14232,Otter Tail Power Co,ND,Investor Owned,Preliminary,13361,176332,59165
2021,1,14232,Otter Tail Power Co,SD,Investor Owned,Preliminary,3177,48696,11711
2021,2,14232,Otter Tail Power Co,MN,Investor Owned,Preliminary,20555,234815,62166
2021,2,14232,Otter Tail Power Co,ND,Investor Owned,Preliminary,15204,177306,59167
2021,2,14232,Otter Tail Power Co,SD,Investor Owned,Preliminary,3862,43788,11725
2021,3,14232,Otter Tail Power Co,MN,Investor Owned,Preliminary,17203,227810,62296
2021,3,14232,Otter Tail Power Co,ND,Investor Owned,Preliminary,12263,158451,59289
2021,3,14232,Otter Tail Power Co,SD,Investor Owned,Preliminary,3006,40618,11753
2021,1,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Preliminary,550200,2676746,2368760
2021,2,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Preliminary,456159,2097013,2094793
2021,3,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Preliminary,563318,2446726,2556199
2021,1,14354,PacifiCorp,CA,Investor Owned,Preliminary,9571,68779,45687
2021,1,14354,PacifiCorp,ID,Investor Owned,Preliminary,20513,278026,84704
2021,1,14354,PacifiCorp,OR,Investor Owned,Preliminary,115535,1223994,606849
2021,1,14354,PacifiCorp,UT,Investor Owned,Preliminary,161958,2128184,971949
2021,1,14354,PacifiCorp,WA,Investor Owned,Preliminary,30227,377893,134423
2021,1,14354,PacifiCorp,WY,Investor Owned,Preliminary,52648,719524,142621
2021,2,14354,PacifiCorp,CA,Investor Owned,Preliminary,8694,61511,45712
2021,2,14354,PacifiCorp,ID,Investor Owned,Preliminary,18418,235534,84878
2021,2,14354,PacifiCorp,OR,Investor Owned,Preliminary,102559,1126246,607606
2021,2,14354,PacifiCorp,UT,Investor Owned,Preliminary,144060,1858097,974134
2021,2,14354,PacifiCorp,WA,Investor Owned,Preliminary,28077,343806,134530
2021,2,14354,PacifiCorp,WY,Investor Owned,Preliminary,52675,704768,142641
2021,3,14354,PacifiCorp,CA,Investor Owned,Preliminary,8665,60666,45697
2021,3,14354,PacifiCorp,ID,Investor Owned,Preliminary,18957,251284,85043
2021,3,14354,PacifiCorp,OR,Investor Owned,Preliminary,103556,1140804,608116
2021,3,14354,PacifiCorp,UT,Investor Owned,Preliminary,152778,1952329,976322
2021,3,14354,PacifiCorp,WA,Investor Owned,Preliminary,27206,318098,134633
2021,3,14354,PacifiCorp,WY,Investor Owned,Preliminary,54435,726577,142668
2021,1,14398,Palmetto Electric Coop Inc,SC,Cooperative,Preliminary,14797,137589,75731
2021,2,14398,Palmetto Electric Coop Inc,SC,Cooperative,Preliminary,14979,135595,75908
2021,3,14398,Palmetto Electric Coop Inc,SC,Cooperative,Preliminary,13268,110644,75967
2021,1,14534,City of Pasadena - (CA),CA,Municipal,Preliminary,14592,72429,65007
2021,2,14534,City of Pasadena - (CA),CA,Municipal,Preliminary,13044,66054,65021
2021,3,14534,City of Pasadena - (CA),CA,Municipal,Preliminary,13799,70866,65134
2021,1,14537,Pascoag Utility District,RI,Municipal,Preliminary,705,4907,4918
2021,2,14537,Pascoag Utility District,RI,Municipal,Preliminary,714,4888,4895
2021,3,14537,Pascoag Utility District,RI,Municipal,Preliminary,646,4388,4896
2021,1,14711,Pennsylvania Electric Co,NY,Investor Owned,Preliminary,402,4345,3696
2021,1,14711,Pennsylvania Electric Co,PA,Investor Owned,Preliminary,55361,424831,438031
2021,2,14711,Pennsylvania Electric Co,NY,Investor Owned,Preliminary,434,4700,3697
2021,2,14711,Pennsylvania Electric Co,PA,Investor Owned,Preliminary,51176,388195,439918
2021,3,14711,Pennsylvania Electric Co,NY,Investor Owned,Preliminary,387,4099,3698
2021,3,14711,Pennsylvania Electric Co,PA,Investor Owned,Preliminary,45358,355073,441033
2021,1,14715,PPL Electric Utilities Corp,PA,Investor Owned,Preliminary,145289,1184344,893485
2021,2,14715,PPL Electric Utilities Corp,PA,Investor Owned,Preliminary,135964,1104248,895458
2021,3,14715,PPL Electric Utilities Corp,PA,Investor Owned,Preliminary,120668,955287,902890
2021,1,14716,Pennsylvania Power Co,PA,Investor Owned,Preliminary,19665,164452,127811
2021,2,14716,Pennsylvania Power Co,PA,Investor Owned,Preliminary,18014,150953,128525
2021,3,14716,Pennsylvania Power Co,PA,Investor Owned,Preliminary,15044,131417,129089
2021,1,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Preliminary,11564,114184,45080
2021,2,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Preliminary,12460,122792,45089
2021,3,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Preliminary,9738,94804,45153
2021,1,14940,PECO Energy Co,PA,Investor Owned,Preliminary,150935,1308999,1205386
2021,2,14940,PECO Energy Co,PA,Investor Owned,Preliminary,144697,1240783,1209758
2021,3,14940,PECO Energy Co,PA,Investor Owned,Preliminary,128509,1104429,1215544
2021,1,15040,City of Pierre - (SD),SD,Municipal,Preliminary,1139,13159,7335
2021,2,15040,City of Pierre - (SD),SD,Municipal,Preliminary,1213,14385,7347
2021,3,15040,City of Pierre - (SD),SD,Municipal,Preliminary,1414,17092,7340
2021,1,15045,Pike County Light & Power Co,PA,Investor Owned,Preliminary,456,4447,3639
2021,2,15045,Pike County Light & Power Co,PA,Investor Owned,Preliminary,496,4791,3688
2021,3,15045,Pike County Light & Power Co,PA,Investor Owned,Preliminary,448,4405,3699
2021,1,15086,Pioneer Power and Light Co,WI,Investor Owned,Preliminary,244,1252,2222
2021,2,15086,Pioneer Power and Light Co,WI,Investor Owned,Preliminary,247,1255,2222
2021,3,15086,Pioneer Power and Light Co,WI,Investor Owned,Preliminary,250,1258,2222
2021,1,15248,Portland General Electric Co,OR,Investor Owned,Preliminary,176214,1620548,908476
